Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
SC2-02,2022-10-26 20:00:00,4.6,601.790446026193,79.0,17.9,49.7,1.0604
SC2-02,2022-10-26 21:00:00,4.0,589.790446026193,,17.3,51.7,1.0726
SC2-02,2022-10-26 22:00:00,4.2,670.790446026193,95.0,15.6,54.2,1.0463
SC2-02,2022-10-26 23:00:00,4.7,699.790446026193,86.0,15.7,59.5,1.0807
SC2-02,2022-10-27 00:00:00,4.9,733.790446026193,95.0,15.2,61.3,1.0966
SC2-02,2022-10-27 01:00:00,3.7,550.790446026193,71.0,15.0,59.8,1.078
SC2-02,2022-10-27 02:00:00,2.8,440.79044602619297,36.0,13.4,66.2,1.0844
SC2-02,2022-10-27 03:00:00,1.7,386.79044602619297,35.0,13.5,67.9,1.129
SC2-02,2022-10-27 04:00:00,1.4,384.79044602619297,1.0,13.3,68.3,1.1221
SC2-02,2022-10-27 05:00:00,1.5,384.79044602619297,1.0,13.3,76.4,1.2199
SC2-02,2022-10-27 06:00:00,2.4,,,13.2,78.9,1.2439
SC2-02,2022-10-27 07:00:00,3.5,604.790446026193,86.0,14.0,73.8,1.1718
SC2-02,2022-10-27 08:00:00,4.4,725.790446026193,106.0,14.9,74.5,1.1963
SC2-02,2022-10-27 09:00:00,3.8,691.790446026193,105.0,18.0,62.2,1.1641
SC2-02,2022-10-27 10:00:00,3.5,636.790446026193,104.0,20.1,56.7,1.1664
SC2-02,2022-10-27 11:00:00,3.6,670.790446026193,99.0,21.5,55.9,1.1881
SC2-02,2022-10-27 12:00:00,4.0,697.790446026193,108.0,23.8,53.2,1.2094
SC2-02,2022-10-27 13:00:00,4.8,757.790446026193,121.0,23.5,48.3,1.1486
SC2-02,2022-10-27 14:00:00,4.8,792.790446026193,127.0,24.1,49.6,1.16
SC2-02,2022-10-27 15:00:00,4.1,689.790446026193,126.0,24.6,50.4,1.2227
SC2-02,2022-10-27 16:00:00,3.6,672.790446026193,129.0,25.0,53.2,1.2534
SC2-02,2022-10-27 17:00:00,4.4,734.790446026193,133.0,24.8,52.7,1.2943
SC2-02,2022-10-27 18:00:00,4.9,736.790446026193,150.0,22.7,62.9,1.3803
SC2-02,2022-10-27 19:00:00,4.1,659.790446026193,117.0,21.1,64.5,1.3568
SC2-02,2022-10-27 20:00:00,4.5,708.790446026193,,20.3,66.0,1.4013
SC2-02,2022-10-27 21:00:00,3.7,669.790446026193,118.0,19.3,69.4,1.4491
SC2-02,2022-10-27 22:00:00,3.4,546.790446026193,95.0,18.5,69.1,1.4044
SC2-02,2022-10-27 23:00:00,2.7,492.79044602619297,95.0,17.8,72.8,1.4039
SC2-02,2022-10-28 00:00:00,3.3,535.790446026193,94.0,16.8,83.8,1.4997
SC2-02,2022-10-28 01:00:00,2.0,427.79044602619297,59.0,16.4,80.8,1.5032
SC2-02,2022-10-28 02:00:00,2.3,462.79044602619297,67.0,16.4,78.7,1.5035
SC2-02,2022-10-28 03:00:00,2.5,496.79044602619297,70.0,16.0,77.1,1.4796
SC2-02,2022-10-28 04:00:00,2.1,446.79044602619297,47.0,17.0,77.3,1.5065
SC2-02,2022-10-28 05:00:00,1.6,384.79044602619297,48.0,17.5,77.5,1.5165
SC2-02,2022-10-28 06:00:00,1.1,384.79044602619297,60.0,17.6,78.2,1.4832
SC2-02,2022-10-28 07:00:00,1.8,425.79044602619297,68.0,16.7,80.5,1.4388
SC2-02,2022-10-28 08:00:00,1.9,499.79044602619297,70.0,16.8,78.4,1.4356
SC2-02,2022-10-28 09:00:00,2.0,457.79044602619297,,19.7,69.6,1.4565
SC2-02,2022-10-28 10:00:00,1.7,525.790446026193,95.0,21.0,63.7,1.4121
SC2-02,2022-10-28 11:00:00,1.5,473.79044602619297,78.0,23.0,54.8,1.3261
SC2-02,2022-10-28 12:00:00,0.8,400.79044602619297,64.0,23.9,50.9,1.3451
SC2-02,2022-10-28 13:00:00,1.1,390.79044602619297,62.0,22.8,54.9,1.3351
SC2-02,2022-10-28 14:00:00,0.9,422.79044602619297,83.0,22.1,54.3,1.2773
SC2-02,2022-10-28 15:00:00,0.6,405.79044602619297,65.0,23.1,53.3,1.2804
SC2-02,2022-10-28 16:00:00,1.9,564.790446026193,91.0,,54.3,1.2919
SC2-02,2022-10-28 17:00:00,2.8,586.790446026193,103.0,22.3,57.4,1.2984
SC2-02,2022-10-28 18:00:00,3.6,545.790446026193,95.0,20.2,60.7,1.2698
SC2-02,2022-10-28 19:00:00,3.6,523.790446026193,85.0,19.5,62.4,1.3166
SC2-02,2022-10-28 20:00:00,2.9,407.79044602619297,64.0,18.8,68.7,1.3588
SC2-02,2022-10-28 21:00:00,1.8,384.79044602619297,48.0,17.6,75.5,1.4171
SC2-02,2022-10-28 22:00:00,1.5,384.79044602619297,40.0,17.2,76.0,1.4321
SC2-02,2022-10-28 23:00:00,0.9,384.79044602619297,1.0,17.9,75.0,1.4713
SC2-02,2022-10-29 00:00:00,0.6,384.79044602619297,40.0,17.5,71.2,1.4465
SC2-02,2022-10-29 01:00:00,1.1,384.79044602619297,51.0,,75.9,1.4653
SC2-02,2022-10-29 02:00:00,0.9,384.79044602619297,45.0,16.5,77.7,1.5027
SC2-02,2022-10-29 03:00:00,0.7,384.79044602619297,35.0,17.7,79.5,1.5798
SC2-02,2022-10-29 04:00:00,0.3,384.79044602619297,13.0,17.6,73.1,1.4823
SC2-02,2022-10-29 05:00:00,1.0,384.79044602619297,49.0,16.8,71.5,1.3999
SC2-02,2022-10-29 06:00:00,2.2,562.790446026193,93.0,17.1,76.3,1.4636
SC2-02,2022-10-29 07:00:00,3.9,733.790446026193,126.0,16.9,72.3,1.4015
SC2-02,2022-10-29 08:00:00,4.0,832.790446026193,132.0,19.2,70.8,1.4218
SC2-02,2022-10-29 09:00:00,3.7,790.790446026193,137.0,20.6,73.3,1.5275
SC2-02,2022-10-29 10:00:00,3.6,783.790446026193,131.0,21.4,69.5,1.5078
SC2-02,2022-10-29 11:00:00,3.0,736.790446026193,130.0,24.1,56.5,1.4228
SC2-02,2022-10-29 12:00:00,2.6,638.790446026193,127.0,26.2,50.6,1.3793
SC2-02,2022-10-29 13:00:00,3.3,651.790446026193,121.0,25.5,54.0,1.3875
SC2-02,2022-10-29 14:00:00,3.3,624.790446026193,113.0,26.3,53.4,1.4403
SC2-02,2022-10-29 15:00:00,3.4,614.790446026193,97.0,27.0,50.6,1.4107
SC2-02,2022-10-29 16:00:00,3.4,674.790446026193,108.0,27.9,50.7,1.4547
SC2-02,2022-10-29 17:00:00,4.4,752.790446026193,126.0,29.0,46.5,1.458
SC2-02,2022-10-29 18:00:00,4.8,823.790446026193,144.0,28.6,45.1,1.4715
SC2-02,2022-10-29 19:00:00,5.4,842.790446026193,147.0,25.6,52.7,1.4803
SC2-02,2022-10-29 20:00:00,5.2,803.790446026193,158.0,24.3,54.9,1.5097
SC2-02,2022-10-29 21:00:00,4.2,698.790446026193,123.0,23.5,60.2,1.5629
SC2-02,2022-10-29 22:00:00,3.0,493.79044602619297,83.0,23.1,60.8,1.5547
SC2-02,2022-10-29 23:00:00,3.0,500.79044602619297,83.0,20.7,70.2,1.5436
SC2-02,2022-10-30 00:00:00,2.7,486.79044602619297,78.0,19.8,71.7,1.5192
SC2-02,2022-10-30 01:00:00,2.2,445.79044602619297,65.0,18.6,69.4,1.4222
SC2-02,2022-10-30 02:00:00,2.5,440.79044602619297,60.0,17.9,73.9,1.4339
SC2-02,2022-10-30 03:00:00,1.6,446.79044602619297,71.0,17.6,69.9,1.3764
SC2-02,2022-10-30 04:00:00,0.9,384.79044602619297,14.0,16.9,74.4,1.4393
SC2-02,2022-10-30 05:00:00,0.05,384.79044602619297,1.0,17.6,70.6,1.4047
SC2-02,2022-10-30 06:00:00,0.05,384.79044602619297,1.0,17.5,73.6,1.4524
SC2-02,2022-10-30 07:00:00,0.05,384.79044602619297,1.0,15.3,75.0,1.3827
SC2-02,2022-10-30 08:00:00,1.3,416.79044602619297,35.0,15.4,74.5,1.3765
SC2-02,2022-10-30 09:00:00,2.6,542.790446026193,43.0,16.2,69.8,1.3773
SC2-02,2022-10-30 10:00:00,2.1,513.790446026193,48.0,19.0,62.9,1.3712
SC2-02,2022-10-30 11:00:00,1.7,411.79044602619297,43.0,21.6,53.6,1.3057
SC2-02,2022-10-30 12:00:00,1.5,384.79044602619297,23.0,22.5,49.3,1.2362
SC2-02,2022-10-30 13:00:00,2.4,401.79044602619297,,22.7,46.1,1.1993
SC2-02,2022-10-30 14:00:00,3.1,518.790446026193,63.0,21.8,47.6,1.1699
SC2-02,2022-10-30 15:00:00,2.8,511.79044602619297,59.0,22.1,42.7,1.1401
SC2-02,2022-10-30 16:00:00,3.1,509.79044602619297,66.0,21.6,43.2,1.1631
SC2-02,2022-10-30 17:00:00,3.5,554.790446026193,82.0,20.7,48.5,1.1802
SC2-02,2022-10-30 18:00:00,4.3,564.790446026193,112.0,18.1,49.8,1.1233
SC2-02,2022-10-30 19:00:00,3.9,547.790446026193,122.0,16.4,,1.1289
SC2-02,2022-10-30 20:00:00,3.1,415.79044602619297,92.0,16.4,56.8,1.181
SC2-02,2022-10-30 21:00:00,1.8,384.79044602619297,65.0,14.1,59.7,1.1411
SC2-02,2022-10-30 22:00:00,1.1,384.79044602619297,39.0,14.1,60.1,1.166
SC2-02,2022-10-30 23:00:00,1.7,384.79044602619297,31.0,15.3,65.6,
SC2-02,2022-10-31 00:00:00,1.5,384.79044602619297,34.0,13.9,62.9,1.1777
SC2-02,2022-10-31 01:00:00,1.3,384.79044602619297,11.0,13.6,63.9,1.2023
SC2-02,2022-10-31 02:00:00,1.1,384.79044602619297,20.0,13.7,61.4,1.2023
SC2-02,2022-10-31 03:00:00,1.5,384.79044602619297,39.0,12.8,61.5,1.1624
SC2-02,2022-10-31 04:00:00,2.0,444.79044602619297,58.0,,60.7,1.1481
SC2-02,2022-10-31 05:00:00,2.7,544.790446026193,54.0,12.1,64.8,1.1546
SC2-02,2022-10-31 06:00:00,2.7,578.790446026193,72.0,11.8,66.2,1.1602
SC2-02,2022-10-31 07:00:00,3.4,678.790446026193,,13.1,68.3,1.2166
SC2-02,2022-10-31 08:00:00,3.7,722.790446026193,84.0,13.3,65.6,1.18
SC2-02,2022-10-31 09:00:00,3.8,738.790446026193,119.0,13.2,59.1,1.1099
SC2-02,2022-10-31 10:00:00,3.7,733.790446026193,137.0,15.2,49.3,1.0579
SC2-02,2022-10-31 11:00:00,3.0,692.790446026193,137.0,16.2,44.5,1.0094
SC2-02,2022-10-31 12:00:00,2.4,,138.0,17.0,43.6,1.0149
SC2-02,2022-10-31 13:00:00,2.1,553.790446026193,117.0,17.1,37.7,0.9274
SC2-02,2022-10-31 14:00:00,2.4,497.79044602619297,112.0,16.6,38.5,0.9018
SC2-02,2022-10-31 15:00:00,2.9,525.790446026193,103.0,16.7,45.5,0.9712
SC2-02,2022-10-31 16:00:00,2.9,557.790446026193,117.0,15.4,48.5,0.9191
SC2-02,2022-10-31 17:00:00,3.5,607.790446026193,115.0,15.6,52.4,0.9978
SC2-02,2022-10-31 18:00:00,4.3,733.790446026193,141.0,12.8,60.9,1.0367
SC2-02,2022-10-31 19:00:00,3.8,716.790446026193,122.0,12.5,61.7,1.0605
SC2-02,2022-10-31 20:00:00,3.4,695.790446026193,131.0,12.1,56.0,1.0145
SC2-02,2022-10-31 21:00:00,2.4,648.790446026193,133.0,12.1,49.8,0.9874
SC2-02,2022-10-31 22:00:00,1.8,601.790446026193,127.0,11.1,52.1,0.9907
SC2-02,2022-10-31 23:00:00,2.0,621.790446026193,127.0,10.6,51.2,0.9524
SC2-02,2022-11-01 00:00:00,2.1,753.790446026193,163.0,2.1,47.0,0.3431
SC2-02,2022-11-01 01:00:00,2.1,653.790446026193,129.0,2.7,,0.414
SC2-02,2022-11-01 02:00:00,1.3,557.790446026193,105.0,2.1,45.7,0.3263
SC2-02,2022-11-01 03:00:00,0.9,498.79044602619297,94.0,0.8,44.2,0.261
SC2-02,2022-11-01 04:00:00,0.9,480.79044602619297,70.0,0.4,45.9,0.2409
SC2-02,2022-11-01 05:00:00,0.8,473.79044602619297,73.0,0.9,51.5,0.2863
SC2-02,2022-11-01 06:00:00,1.4,546.790446026193,90.0,0.9,55.2,0.3156
SC2-02,2022-11-01 07:00:00,2.2,691.790446026193,103.0,1.9,57.1,0.3632
SC2-02,2022-11-01 08:00:00,3.2,838.790446026193,142.0,1.9,56.3,0.3501
SC2-02,2022-11-01 09:00:00,2.6,775.790446026193,129.0,3.1,54.3,0.3642
SC2-02,2022-11-01 10:00:00,3.2,858.790446026193,167.0,5.0,52.6,0.4131
SC2-02,2022-11-01 11:00:00,3.4,,179.0,8.1,48.6,0.4652
SC2-02,2022-11-01 12:00:00,3.5,850.790446026193,177.0,8.6,,0.4186
SC2-02,2022-11-01 13:00:00,4.4,900.0,196.0,8.7,52.2,0.4189
SC2-02,2022-11-01 14:00:00,4.5,900.0,199.0,10.2,48.2,0.3998
SC2-02,2022-11-01 15:00:00,4.6,900.0,207.0,9.8,49.9,0.3833
SC2-02,2022-11-01 16:00:00,4.8,900.0,198.0,10.5,52.9,0.4481
SC2-02,2022-11-01 17:00:00,5.0,900.0,221.0,11.0,52.6,0.5057
SC2-02,2022-11-01 18:00:00,4.8,900.0,223.0,9.1,54.3,0.4677
SC2-02,2022-11-01 19:00:00,4.9,900.0,223.0,6.5,57.2,0.4312
SC2-02,2022-11-01 20:00:00,4.5,,207.0,6.0,57.7,0.4455
SC2-02,2022-11-01 21:00:00,3.8,807.790446026193,186.0,4.9,65.9,0.8221266725473086
SC2-02,2022-11-01 22:00:00,4.4,833.790446026193,192.0,4.8,66.9,
SC2-02,2022-11-01 23:00:00,3.2,747.790446026193,160.0,3.8,72.1,0.05
SC2-02,2022-11-02 00:00:00,3.3,800.790446026193,161.0,4.2,75.6,1.4633526605388547
SC2-02,2022-11-02 01:00:00,2.6,722.790446026193,129.0,4.5,75.8,0.23170815475704282
SC2-02,2022-11-02 02:00:00,1.7,557.790446026193,90.0,0.9,79.3,0.5788
SC2-02,2022-11-02 03:00:00,1.3,506.79044602619297,87.0,1.2,83.9,0.6395
SC2-02,2022-11-02 04:00:00,1.9,469.79044602619297,60.0,1.9,83.0,0.6532
SC2-02,2022-11-02 05:00:00,1.8,420.79044602619297,60.0,2.4,82.3,0.6785
SC2-02,2022-11-02 06:00:00,2.1,470.79044602619297,50.0,2.6,81.9,0.655
SC2-02,2022-11-02 07:00:00,2.1,494.79044602619297,51.0,3.0,84.8,0.6865
SC2-02,2022-11-02 08:00:00,4.2,660.790446026193,82.0,3.8,86.2,0.7425
SC2-02,2022-11-02 09:00:00,3.6,620.790446026193,104.0,6.6,78.4,0.7517
SC2-02,2022-11-02 10:00:00,3.1,588.790446026193,106.0,9.3,70.0,0.7487
SC2-02,2022-11-02 11:00:00,2.8,586.790446026193,100.0,10.8,64.1,0.7725
SC2-02,2022-11-02 12:00:00,2.1,563.790446026193,94.0,12.9,58.3,0.7514
SC2-02,2022-11-02 13:00:00,2.3,551.790446026193,112.0,12.4,59.7,0.7502
SC2-02,2022-11-02 14:00:00,2.7,604.790446026193,122.0,14.2,58.5,0.7727
SC2-02,2022-11-02 15:00:00,3.1,693.790446026193,146.0,15.6,55.7,0.7841
SC2-02,2022-11-02 16:00:00,4.4,850.790446026193,184.0,15.3,60.8,0.8557
SC2-02,2022-11-02 17:00:00,4.6,855.790446026193,180.0,14.5,57.6,0.7869
SC2-02,2022-11-02 18:00:00,4.9,900.0,216.0,13.2,58.3,0.7647
SC2-02,2022-11-02 19:00:00,4.1,871.790446026193,216.0,11.3,59.7,0.7635
SC2-02,2022-11-02 20:00:00,3.7,759.790446026193,175.0,11.2,62.0,0.8271
SC2-02,2022-11-02 21:00:00,3.3,,174.0,10.7,63.5,0.887
SC2-02,2022-11-02 22:00:00,2.7,658.790446026193,162.0,10.2,62.4,0.8122
SC2-02,2022-11-02 23:00:00,2.2,686.790446026193,158.0,8.5,74.1,0.05
SC2-02,2022-11-03 00:00:00,1.9,743.790446026193,160.0,6.9,78.1,0.8805
SC2-02,2022-11-03 01:00:00,1.2,646.790446026193,137.0,6.2,80.0,0.8743
SC2-02,2022-11-03 02:00:00,1.3,634.790446026193,120.0,5.6,75.3,0.7756
SC2-02,2022-11-03 03:00:00,0.9,501.79044602619297,105.0,5.0,70.6,0.7217
SC2-02,2022-11-03 04:00:00,0.9,560.790446026193,92.0,4.7,66.4,0.6385
SC2-02,2022-11-03 05:00:00,0.6,452.79044602619297,80.0,5.2,62.7,0.6298
SC2-02,2022-11-03 06:00:00,1.2,481.79044602619297,104.0,4.0,67.2,0.627
SC2-02,2022-11-03 07:00:00,1.9,622.790446026193,135.0,4.9,67.6,0.6409
SC2-02,2022-11-03 08:00:00,3.0,736.790446026193,161.0,5.2,65.4,0.6187
SC2-02,2022-11-03 09:00:00,3.4,775.790446026193,170.0,6.4,,0.6268
SC2-02,2022-11-03 10:00:00,2.5,751.790446026193,159.0,9.6,58.1,0.681
SC2-02,2022-11-03 11:00:00,2.5,744.790446026193,159.0,11.8,56.6,0.7199
SC2-02,2022-11-03 12:00:00,3.2,772.790446026193,163.0,12.4,64.9,0.8199
SC2-02,2022-11-03 13:00:00,3.5,791.790446026193,163.0,14.5,65.9,0.9091
SC2-02,2022-11-03 14:00:00,3.1,691.790446026193,155.0,14.8,59.7,0.8556
SC2-02,2022-11-03 15:00:00,2.0,575.790446026193,135.0,14.1,57.7,0.8083
SC2-02,2022-11-03 16:00:00,2.6,623.790446026193,,14.7,56.4,0.8236
SC2-02,2022-11-03 17:00:00,3.5,744.790446026193,178.0,15.2,50.2,0.8075
SC2-02,2022-11-03 18:00:00,3.4,822.790446026193,191.0,13.3,54.7,0.7941
SC2-02,2022-11-03 19:00:00,3.7,825.790446026193,186.0,12.6,58.7,0.8246
SC2-02,2022-11-03 20:00:00,3.1,815.790446026193,174.0,12.2,56.7,0.8162
SC2-02,2022-11-03 21:00:00,2.6,670.790446026193,139.0,11.1,63.7,0.861
SC2-02,2022-11-03 22:00:00,2.7,689.790446026193,143.0,11.1,65.3,0.9001
SC2-02,2022-11-03 23:00:00,2.9,673.790446026193,127.0,9.8,63.8,0.8365
SC2-02,2022-11-04 00:00:00,3.1,654.790446026193,128.0,9.7,62.7,0.8239
SC2-02,2022-11-04 01:00:00,2.0,573.790446026193,102.0,-15.0,62.9,0.819
SC2-02,2022-11-04 02:00:00,1.1,414.79044602619297,69.0,7.5,57.2,0.7229
SC2-02,2022-11-04 03:00:00,1.7,547.790446026193,82.0,6.3,63.1,0.7514
SC2-02,2022-11-04 04:00:00,1.3,474.79044602619297,45.0,6.1,59.9,0.6956
SC2-02,2022-11-04 05:00:00,1.5,492.79044602619297,81.0,7.9,52.3,0.68
SC2-02,2022-11-04 06:00:00,2.0,582.790446026193,107.0,8.0,58.8,0.7407
SC2-02,2022-11-04 07:00:00,2.3,634.790446026193,119.0,8.1,58.1,
SC2-02,2022-11-04 08:00:00,2.8,750.790446026193,137.0,10.0,55.7,0.7767
SC2-02,2022-11-04 09:00:00,3.3,818.790446026193,164.0,10.9,50.1,0.7196
SC2-02,2022-11-04 10:00:00,3.6,871.790446026193,181.0,15.3,43.7,0.7843
SC2-02,2022-11-04 11:00:00,4.3,899.790446026193,184.0,18.5,37.0,0.807
SC2-02,2022-11-04 12:00:00,3.8,764.790446026193,155.0,18.9,33.7,0.7715
SC2-02,2022-11-04 13:00:00,2.8,637.790446026193,126.0,20.8,28.7,0.7876
SC2-02,2022-11-04 14:00:00,2.1,619.790446026193,127.0,20.9,28.5,0.8184
SC2-02,2022-11-04 15:00:00,1.7,605.790446026193,119.0,20.9,25.6,0.7933
SC2-02,2022-11-04 16:00:00,,602.790446026193,130.0,21.9,26.2,0.8135
SC2-02,2022-11-04 17:00:00,3.2,718.790446026193,147.0,21.1,38.7,0.9378
SC2-02,2022-11-04 18:00:00,3.2,689.790446026193,133.0,20.7,41.1,0.992
SC2-02,2022-11-04 19:00:00,3.5,682.790446026193,128.0,18.6,49.3,1.0306
SC2-02,2022-11-04 20:00:00,3.2,715.790446026193,126.0,16.7,60.8,1.0681
SC2-02,2022-11-04 21:00:00,2.5,645.790446026193,114.0,15.9,61.4,1.044
SC2-02,2022-11-04 22:00:00,3.0,604.790446026193,106.0,16.2,64.5,1.0738
SC2-02,2022-11-04 23:00:00,3.5,600.790446026193,89.0,15.5,65.3,1.0563
SC2-02,2022-11-05 00:00:00,3.2,573.790446026193,95.0,14.2,66.3,1.0636
SC2-02,2022-11-05 01:00:00,2.8,550.790446026193,84.0,13.4,73.4,1.1296
SC2-02,2022-11-05 02:00:00,2.2,514.790446026193,57.0,13.8,71.8,1.1659
SC2-02,2022-11-05 03:00:00,2.3,582.790446026193,62.0,14.3,75.2,1.2283
SC2-02,2022-11-05 04:00:00,2.2,553.790446026193,40.0,12.9,80.6,1.27
SC2-02,2022-11-05 05:00:00,2.5,607.790446026193,31.0,12.3,82.3,1.2747
SC2-02,2022-11-05 06:00:00,2.1,576.790446026193,43.0,10.2,80.9,1.162
SC2-02,2022-11-05 07:00:00,2.9,684.790446026193,74.0,10.2,79.9,1.1375
SC2-02,2022-11-05 08:00:00,4.2,842.790446026193,94.0,11.4,74.1,1.134
SC2-02,2022-11-05 09:00:00,3.9,820.790446026193,103.0,11.7,71.0,1.1283
SC2-02,2022-11-05 10:00:00,4.0,900.0,126.0,13.3,65.5,1.096
SC2-02,2022-11-05 11:00:00,3.9,899.790446026193,135.0,15.1,64.9,1.1506
SC2-02,2022-11-05 12:00:00,2.7,694.790446026193,101.0,16.5,54.2,1.0982
SC2-02,2022-11-05 13:00:00,2.7,705.790446026193,114.0,16.7,54.4,1.0942
SC2-02,2022-11-05 14:00:00,2.9,692.790446026193,114.0,16.4,46.4,0.9545
SC2-02,2022-11-05 15:00:00,3.4,785.790446026193,133.0,17.6,40.9,0.8803
SC2-02,2022-11-05 16:00:00,3.7,822.790446026193,135.0,17.2,45.4,0.9042
SC2-02,2022-11-05 17:00:00,3.9,803.790446026193,134.0,16.6,46.4,0.9187
SC2-02,2022-11-05 18:00:00,4.9,863.790446026193,145.0,16.1,47.1,0.9571
SC2-02,2022-11-05 19:00:00,4.4,854.790446026193,129.0,14.5,54.5,0.9972
SC2-02,2022-11-05 20:00:00,3.4,760.790446026193,107.0,13.2,,0.917
SC2-02,2022-11-05 21:00:00,3.1,728.790446026193,104.0,11.7,63.3,0.9654
SC2-02,2022-11-05 22:00:00,1.8,620.790446026193,78.0,10.1,64.5,0.9406
SC2-02,2022-11-05 23:00:00,2.1,656.790446026193,78.0,10.5,60.2,0.8936
SC2-02,2022-11-06 00:00:00,3.2,757.790446026193,103.0,12.0,67.9,0.9939
SC2-02,2022-11-06 01:00:00,2.9,795.790446026193,119.0,10.5,70.0,0.9715
SC2-02,2022-11-06 02:00:00,2.3,608.790446026193,91.0,10.9,71.6,0.9796
SC2-02,2022-11-06 03:00:00,2.7,597.790446026193,120.0,9.0,67.3,0.8708
SC2-02,2022-11-06 04:00:00,2.0,559.790446026193,80.0,8.4,72.6,0.9087
SC2-02,2022-11-06 05:00:00,1.3,524.790446026193,89.0,7.8,71.8,0.871
SC2-02,2022-11-06 06:00:00,2.2,144.0,106.0,6.6,70.2,0.815
SC2-02,2022-11-06 07:00:00,3.2,169.0,131.0,6.5,77.1,0.8878
SC2-02,2022-11-06 08:00:00,4.2,271.0,151.0,6.6,75.2,0.8524
SC2-02,2022-11-06 09:00:00,4.8,374.0,158.0,7.4,76.1,0.8611
SC2-02,2022-11-06 10:00:00,4.0,320.0,154.0,10.5,67.9,0.8402
SC2-02,2022-11-06 11:00:00,3.7,216.0,149.0,12.1,64.3,0.824
SC2-02,2022-11-06 12:00:00,3.1,85.0,123.0,14.3,51.8,0.7702
SC2-02,2022-11-06 13:00:00,3.3,47.0,128.0,15.1,55.1,0.8242
SC2-02,2022-11-06 14:00:00,3.9,121.0,143.0,14.6,,0.8102
SC2-02,2022-11-06 15:00:00,3.5,123.0,149.0,14.7,51.5,0.7296
SC2-02,2022-11-06 16:00:00,,115.0,159.0,14.5,45.2,0.6485
SC2-02,2022-11-06 17:00:00,3.9,244.0,204.0,13.7,45.8,0.6339
SC2-02,2022-11-06 18:00:00,4.8,323.0,231.0,13.9,48.6,0.6859
SC2-02,2022-11-06 19:00:00,4.4,320.0,226.0,12.9,44.6,0.6381
SC2-02,2022-11-06 20:00:00,4.2,232.0,202.0,11.7,45.0,0.6018
SC2-02,2022-11-06 21:00:00,1.2,1.0,148.0,9.6,46.4,0.5565
SC2-02,2022-11-06 22:00:00,1.0,1.0,141.0,9.9,45.0,0.5545
SC2-02,2022-11-06 23:00:00,0.4,1.0,112.0,10.0,45.7,0.5925
SC2-02,2022-11-07 00:00:00,1.4,1.0,130.0,10.0,45.9,0.6143
SC2-02,2022-11-07 01:00:00,2.1,1.0,126.0,8.7,45.6,0.5892
SC2-02,2022-11-07 02:00:00,0.6,,101.0,9.1,44.3,0.5933
SC2-02,2022-11-07 03:00:00,0.2,1.0,93.0,8.9,46.6,0.6103
SC2-02,2022-11-07 04:00:00,0.3,1.0,75.0,8.8,46.7,0.5829
SC2-02,2022-11-07 05:00:00,0.6,1.0,75.0,7.0,47.2,0.516
SC2-02,2022-11-07 06:00:00,1.8,1.0,87.0,6.8,47.9,0.4912
SC2-02,2022-11-07 07:00:00,3.4,80.0,124.0,6.8,44.0,0.4532
SC2-02,2022-11-07 08:00:00,4.6,253.0,158.0,8.0,40.0,0.4424
SC2-02,2022-11-07 09:00:00,4.5,316.0,166.0,10.1,33.8,0.4965
SC2-02,2022-11-07 10:00:00,3.5,269.0,165.0,11.5,29.7,0.4812
SC2-02,2022-11-07 11:00:00,4.0,294.0,183.0,13.9,26.7,0.4971
